,id,organization_id,url,type,species,breeds,colors,age,gender,size,coat,attributes,environment,tags,name,description,organization_animal_id,photos,primary_photo_cropped,videos,status,status_changed_at,published_at,distance,contact,_links
2,59753043,CA1707,https://www.petfinder.com/dog/joanie-59753043/ca/pleasanton/pleasanton-valley-humane-society-ca1707/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Mixed Breed', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Female,Small,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Joanie,"Joanie is a friendly small adult dog; she is co-housed with her buddy, Chachi. Joanie weighs 11.6 pounds.

Have you...",51952278,[],,[],adoptable,2023-01-28T17:10:07+0000,2023-01-28T17:10:06+0000,,"{'email': None, 'phone': '(925) 426-8656', 'address': {'address1': '3670 Nevada Street', 'address2': None, 'city': 'Pleasanton', 'state': 'CA', 'postcode': '94566', 'country': 'US'}}","{'self': {'href': '/v2/animals/59753043'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ca1707'}}"
3,59753045,CA1707,https://www.petfinder.com/dog/murrieta-59753045/ca/pleasanton/pleasanton-valley-humane-society-ca1707/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Mixed Breed', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Male,Large,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Murrieta,"Murrieta is an active, friendly large breed mix boy looking for a family who enjoys playtime and puppy breath! He...",51952299,[],,[],adoptable,2023-01-28T17:10:07+0000,2023-01-28T17:10:06+0000,,"{'email': None, 'phone': '(925) 426-8656', 'address': {'address1': '3670 Nevada Street', 'address2': None, 'city': 'Pleasanton', 'state': 'CA', 'postcode': '94566', 'country': 'US'}}","{'self': {'href': '/v2/animals/59753045'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ca1707'}}"
4,59753038,TX1866,https://www.petfinder.com/dog/havasu-59753038/tx/houston/houston-chow-chow-connection-tx1866/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Chow Chow', 'secondary': 'Shepherd', 'mixed': True, 'unknown': False}","{'primary': 'Tricolor (Brown, Black, & White)', 'secondary': None, 'tertiary': None}",Baby,Male,Medium,Medium,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': True}","{'children': True, 'dogs': True, 'cats': None}","['Friendly', 'Affectionate', 'Playful', 'Brave', 'Funny', 'Smart', 'Loves kisses']",Havasu,"Havasu is personality plus! Charmer? For sure! Sly? Yeppers! Up for adventures? Heck yes! Havasu is a fluffy, soft boy...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753038/1/?bust=1674925757&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753038/1/?bust=1674925757&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753038/1/?bust=1674925757&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753038/1/?bust=1674925757'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753038/2/?bust=1674925758&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753038/2/?bust=1674925758&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753038/2/?bust=1674925758&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753038/2/?bust=1674925758'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753038/3/?bust=1674925758&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753038/3/?bust=1674925758&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753038/3/?bust=1674925758&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753038/3/?bust=1674925758'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753038/4/?bust=1674925759&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753038/4/?bust=1674925759&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753038/4/?bust=1674925759&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753038/4/?bust=1674925759'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753038/5/?bust=1674925759&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753038/5/?bust=1674925759&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753038/5/?bust=1674925759&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753038/5/?bust=1674925759'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753038/6/?bust=1674925760&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753038/6/?bust=1674925760&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753038/6/?bust=1674925760&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753038/6/?bust=1674925760'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753038/1/?bust=1674925757&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753038/1/?bust=1674925757&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753038/1/?bust=1674925757&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753038/1/?bust=1674925757'}",[],adoptable,2023-01-28T17:09:22+0000,2023-01-28T17:09:21+0000,,"{'email': 'chowmail.hccc@gmail.com', 'phone': None, 'address': {'address1': '448 West 15th Street', 'address2': 'Box 553', 'city': 'Houston', 'state': 'TX', 'postcode': '77008', 'country': 'US'}}","{'self': {'href': '/v2/animals/59753038'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/tx1866'}}"
5,59753031,OH1305,https://www.petfinder.com/dog/harlow-59753031/oh/cincinnati/cincinnati-animal-care-oh1305/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Mixed Breed', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Male,Medium,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Harlow,,51927144,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753031/1/?bust=1674926324&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753031/1/?bust=1674926324&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753031/1/?bust=1674926324&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753031/1/?bust=1674926324'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753031/1/?bust=1674926324&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753031/1/?bust=1674926324&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753031/1/?bust=1674926324&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753031/1/?bust=1674926324'}",[],adoptable,2023-01-28T17:08:41+0000,2023-01-28T17:08:39+0000,,"{'email': 'front.desk@cincycare.org', 'phone': '(513) 541-7387', 'address': {'address1': '3949 Colerain Ave', 'address2': None, 'city': 'Cincinnati', 'state': 'OH', 'postcode': '45223', 'country': 'US'}}","{'self': {'href': '/v2/animals/59753031'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/oh1305'}}"
6,59753028,NY359,https://www.petfinder.com/dog/mariposa-59753028/ny/wantagh/town-of-hempstead-animal-shelter-ny359/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Siberian Husky', 'secondary': 'Pomeranian', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Senior,Female,Medium,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Mariposa,,51749941,[],,[],adoptable,2023-01-28T17:08:40+0000,2023-01-28T17:08:39+0000,,"{'email': None, 'phone': '(516) 785-5220 ', 'address': {'address1': '3320 Beltagh Avenue', 'address2': None, 'city': 'Wantagh', 'state': 'NY', 'postcode': '11793', 'country': 'US'}}","{'self': {'href': '/v2/animals/59753028'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ny359'}}"
7,59753029,OH63,https://www.petfinder.com/dog/kodi-59753029/oh/maumee/toledo-area-humane-society-oh63/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Mixed Breed', 'secondary': None, 'mixed': False, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Male,Large,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Kodi,Kodi arrived at THS through our cruelty department and is ready to find his furever home! Kodi is a ball...,51513955,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753029/1/?bust=1674926330&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753029/1/?bust=1674926330&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753029/1/?bust=1674926330&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753029/1/?bust=1674926330'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753029/2/?bust=1674926330&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753029/2/?bust=1674926330&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753029/2/?bust=1674926330&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753029/2/?bust=1674926330'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753029/3/?bust=1674926324&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753029/3/?bust=1674926324&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753029/3/?bust=1674926324&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753029/3/?bust=1674926324'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753029/1/?bust=1674926330&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753029/1/?bust=1674926330&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753029/1/?bust=1674926330&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753029/1/?bust=1674926330'}",[],adoptable,2023-01-28T17:08:41+0000,2023-01-28T17:08:39+0000,,"{'email': 'info@toledohumane.org', 'phone': '(419) 891-0705', 'address': {'address1': '827 Illinois Ave', 'address2': None, 'city': 'Maumee', 'state': 'OH', 'postcode': '43537', 'country': 'US'}}","{'self': {'href': '/v2/animals/59753029'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/oh63'}}"
8,59753021,TX79,https://www.petfinder.com/dog/hondo-59753021/tx/denton/city-of-denton-animal-services-tx79/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Chocolate Labrador Retriever', 'secondary': 'Pit Bull Terrier', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Male,Medium,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Hondo ,"Hondo -I.D# 102923
Approximately 3 months old 
Available for adoption 2/3/2023

*Please note animals will not be able to be...",102923,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753021/1/?bust=1674925671&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753021/1/?bust=1674925671&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753021/1/?bust=1674925671&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753021/1/?bust=1674925671'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753021/1/?bust=1674925671&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753021/1/?bust=1674925671&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753021/1/?bust=1674925671&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753021/1/?bust=1674925671'}",[],adoptable,2023-01-28T17:07:54+0000,2023-01-28T17:07:53+0000,,"{'email': 'Animal.Services@cityofdenton.com', 'phone': '(940) 349-7594', 'address': {'address1': '3717 N Elm Street', 'address2': None, 'city': 'Denton', 'state': 'TX', 'postcode': '76205', 'country': 'US'}}","{'self': {'href': '/v2/animals/59753021'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/tx79'}}"
9,59753000,MN425,https://www.petfinder.com/dog/rusty-59753000/mn/coon-rapids/animal-humane-society-coon-rapids-mn425/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Terrier', 'secondary': 'Mixed Breed', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Male,Medium,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Rusty,,51829004,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753000/1/?bust=1674926259&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753000/1/?bust=1674926259&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753000/1/?bust=1674926259&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753000/1/?bust=1674926259'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753000/1/?bust=1674926259&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753000/1/?bust=1674926259&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753000/1/?bust=1674926259&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753000/1/?bust=1674926259'}",[],adoptable,2023-01-28T17:07:36+0000,2023-01-28T17:07:34+0000,,"{'email': 'info@animalhumanesociety.org', 'phone': '(952) 435-7738', 'address': {'address1': '1411 Main St NW', 'address2': None, 'city': 'Coon Rapids', 'state': 'MN', 'postcode': '55448', 'country': 'US'}}","{'self': {'href': '/v2/animals/59753000'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/mn425'}}"
10,59752999,MN425,https://www.petfinder.com/dog/hunter-59752999/mn/coon-rapids/animal-humane-society-coon-rapids-mn425/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'German Shepherd Dog', 'secondary': 'Mixed Breed', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Young,Male,Large,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Hunter,,51828999,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752999/1/?bust=1674926260&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752999/1/?bust=1674926260&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752999/1/?bust=1674926260&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752999/1/?bust=1674926260'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752999/2/?bust=1674926260&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752999/2/?bust=1674926260&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752999/2/?bust=1674926260&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752999/2/?bust=1674926260'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752999/1/?bust=1674926260&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752999/1/?bust=1674926260&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752999/1/?bust=1674926260&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752999/1/?bust=1674926260'}",[],adoptable,2023-01-28T17:07:36+0000,2023-01-28T17:07:34+0000,,"{'email': 'info@animalhumanesociety.org', 'phone': '(952) 435-7738', 'address': {'address1': '1411 Main St NW', 'address2': None, 'city': 'Coon Rapids', 'state': 'MN', 'postcode': '55448', 'country': 'US'}}","{'self': {'href': '/v2/animals/59752999'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/mn425'}}"
11,59753005,MN425,https://www.petfinder.com/dog/sunny-59753005/mn/coon-rapids/animal-humane-society-coon-rapids-mn425/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Pit Bull Terrier', 'secondary': 'Mixed Breed', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Male,Medium,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Sunny,,51908425,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753005/1/?bust=1674926260&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753005/1/?bust=1674926260&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753005/1/?bust=1674926260&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753005/1/?bust=1674926260'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753005/1/?bust=1674926260&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753005/1/?bust=1674926260&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753005/1/?bust=1674926260&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59753005/1/?bust=1674926260'}",[],adoptable,2023-01-28T17:07:36+0000,2023-01-28T17:07:34+0000,,"{'email': 'info@animalhumanesociety.org', 'phone': '(952) 435-7738', 'address': {'address1': '1411 Main St NW', 'address2': None, 'city': 'Coon Rapids', 'state': 'MN', 'postcode': '55448', 'country': 'US'}}","{'self': {'href': '/v2/animals/59753005'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/mn425'}}"
12,59752996,NY71,https://www.petfinder.com/dog/challah-59752996/ny/binghamton/the-humane-society-ny71/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Boxer', 'secondary': 'Great Dane', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Female,Medium,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Challah,,51668756,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752996/1/?bust=1674926255&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752996/1/?bust=1674926255&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752996/1/?bust=1674926255&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752996/1/?bust=1674926255'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752996/2/?bust=1674926255&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752996/2/?bust=1674926255&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752996/2/?bust=1674926255&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752996/2/?bust=1674926255'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752996/1/?bust=1674926255&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752996/1/?bust=1674926255&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752996/1/?bust=1674926255&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752996/1/?bust=1674926255'}",[],adoptable,2023-01-28T17:07:35+0000,2023-01-28T17:07:33+0000,,"{'email': 'info@bchumanesoc.com', 'phone': '(607) 724-3709', 'address': {'address1': '167 Conklin Avenue', 'address2': None, 'city': 'Binghamton', 'state': 'NY', 'postcode': '13903', 'country': 'US'}}","{'self': {'href': '/v2/animals/59752996'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/ny71'}}"
13,59752990,SC182,https://www.petfinder.com/dog/jade-59752990/sc/greenville/greenville-humane-society-sc182/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Hound', 'secondary': 'Mixed Breed', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Female,Medium,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Jade,I have already been examined by a GHS Veterinarian!,51894287,[],,[],adoptable,2023-01-28T17:07:30+0000,2023-01-28T17:07:29+0000,,"{'email': 'greenvillehumane@greenvillehumane.com', 'phone': '(864) 242-3626', 'address': {'address1': '305 Airport Road', 'address2': None, 'city': 'Greenville', 'state': 'SC', 'postcode': '29607', 'country': 'US'}}","{'self': {'href': '/v2/animals/59752990'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/sc182'}}"
14,59752988,SC182,https://www.petfinder.com/dog/anakin-59752988/sc/greenville/greenville-humane-society-sc182/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Terrier', 'secondary': 'Beagle', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Male,Small,,"{'spayed_neutered': True, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Anakin,I have already been examined by a GHS Veterinarian!,51631603,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752988/1/?bust=1674926255&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752988/1/?bust=1674926255&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752988/1/?bust=1674926255&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752988/1/?bust=1674926255'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752988/1/?bust=1674926255&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752988/1/?bust=1674926255&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752988/1/?bust=1674926255&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752988/1/?bust=1674926255'}",[],adoptable,2023-01-28T17:07:31+0000,2023-01-28T17:07:29+0000,,"{'email': 'greenvillehumane@greenvillehumane.com', 'phone': '(864) 242-3626', 'address': {'address1': '305 Airport Road', 'address2': None, 'city': 'Greenville', 'state': 'SC', 'postcode': '29607', 'country': 'US'}}","{'self': {'href': '/v2/animals/59752988'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/sc182'}}"
15,59752991,SC182,https://www.petfinder.com/dog/dolly-59752991/sc/greenville/greenville-humane-society-sc182/?referrer_id=44645836-a198-4236-bf59-9e331f936345,Dog,Dog,"{'primary': 'Shepherd', 'secondary': 'Mixed Breed', 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Baby,Female,Medium,,"{'spayed_neutered': False, 'house_trained': False, 'declawed': None, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Dolly,,51956380,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752991/1/?bust=1674926255&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752991/1/?bust=1674926255&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752991/1/?bust=1674926255&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752991/1/?bust=1674926255'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752991/2/?bust=1674926255&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752991/2/?bust=1674926255&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752991/2/?bust=1674926255&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752991/2/?bust=1674926255'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752991/1/?bust=1674926255&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752991/1/?bust=1674926255&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752991/1/?bust=1674926255&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59752991/1/?bust=1674926255'}",[],adoptable,2023-01-28T17:07:31+0000,2023-01-28T17:07:29+0000,,"{'email': 'greenvillehumane@greenvillehumane.com', 'phone': '(864) 242-3626', 'address': {'address1': '305 Airport Road', 'address2': None, 'city': 'Greenville', 'state': 'SC', 'postcode': '29607', 'country': 'US'}}","{'self': {'href': '/v2/animals/59752991'}, 'type': {'href': '/v2/types/dog'}, 'organization': {'href': '/v2/organizations/sc182'}}"
